3613.36, 3613.36, 3613.36, 
3613.36, 3613.36, 3613.36, 
3613.36, 3613.36, 3613.36, 
-2095.61, -2095.61, -2095.6, 
-2095.61, -2095.61, -2095.6, 
-2095.61, -2095.61, -2095.61, 
3380.3, 3380.3, 3380.3, 
3380.3, 3380.3, 3380.3, 
3380.3, 3380.3, 3380.3, 
3290.1, 3290.1, 3290.1, 
3290.1, 3290.1, 3290.1, 
3290.1, 3290.1, 3290.1, 
-3298.83, -3298.83, -3298.83, 
-3298.83, -3298.83, -3298.83, 
-3298.83, -3298.83, -3298.83, 
579.649, 579.649, 579.649, 
579.649, 579.649, 579.649, 
579.649, 579.649, 579.649, 
10927, 10927, 10927, 
10927, 10927, 10927, 
10927, 10927, 10927, 
3076.3, 3076.3, 3076.3, 
3076.3, 3076.3, 3076.3, 
3076.3, 3076.3, 3076.3, 
4422.08, 4422.08, 4422.08, 
4422.08, 4422.08, 4422.08, 
4422.08, 4422.08, 4422.08, 
5120.26, 5120.26, 5120.26, 
5120.26, 5120.26, 5120.26, 
5120.26, 5120.26, 5120.26, 
10991.9, 10991.9, 10991.9, 
10991.9, 10991.9, 10991.9, 
10991.9, 10991.9, 10991.9, 
1131.15, 1131.15, 1131.15, 
1131.15, 1131.15, 1131.15, 
1131.15, 1131.15, 1131.15, 
1571.7, 1571.7, 1571.7, 
1571.7, 1571.7, 1571.7, 
1571.7, 1571.7, 1571.7, 
1102.16, 1102.16, 1102.16, 
1102.16, 1102.16, 1102.16, 
1102.16, 1102.16, 1102.16, 
-320.282, -320.282, -320.282, 
-320.282, -320.282, -320.282, 
-320.282, -320.282, -320.282, 
685.605, 685.605, 685.605, 
685.605, 685.605, 685.605, 
685.605, 685.605, 685.605, 
11790.7, 11790.7, 11790.7, 
11790.7, 11790.7, 11790.7, 
11790.7, 11790.7, 11790.7, 
3840.91, 3840.91, 3840.91, 
3840.91, 3840.91, 3840.91, 
3840.91, 3840.91, 3840.91, 
1383.88, 1383.88, 1383.88, 
1383.88, 1383.88, 1383.88, 
1383.88, 1383.88, 1383.88, 
-641.028, -641.028, -641.028, 
-641.028, -641.028, -641.028, 
-641.028, -641.028, -641.028, 
1569.42, 1569.42, 1569.42, 
1569.42, 1569.42, 1569.42, 
1569.42, 1569.42, 1569.42, 
570.31, 570.31, 570.31, 
570.31, 570.31, 570.31, 
570.31, 570.31, 570.31, 
317.447, 317.447, 317.447, 
317.447, 317.447, 317.447, 
317.447, 317.447, 317.447, 
1179.09, 1179.09, 1179.09, 
1179.09, 1179.09, 1179.09, 
1179.09, 1179.09, 1179.09, 
744.997, 744.997, 744.997, 
744.997, 744.997, 744.997, 
744.997, 744.997, 744.997, 
1175.19, 1175.19, 1175.19, 
1175.19, 1175.19, 1175.19, 
1175.19, 1175.19, 1175.19, 
-833.141, -833.141, -833.141, 
-833.141, -833.141, -833.141, 
-833.141, -833.141, -833.141, 
1491.53, 1491.53, 1491.53, 
1491.53, 1491.53, 1491.53, 
1491.53, 1491.53, 1491.53, 
2951.06, 2951.06, 2951.06, 
2951.06, 2951.06, 2951.06, 
2951.06, 2951.06, 2951.06, 
10970, 10970, 10970, 
10970, 10970, 10970, 
10970, 10970, 10970, 
689.399, 689.399, 689.399, 
689.399, 689.399, 689.399, 
689.399, 689.399, 689.399, 
1470.11, 1470.11, 1470.11, 
1470.11, 1470.11, 1470.11, 
1470.11, 1470.11, 1470.11, 
8153.77, 8153.77, 8153.77, 
8153.77, 8153.77, 8153.77, 
8153.77, 8153.77, 8153.77, 
1971.07, 1971.07, 1971.07, 
1971.07, 1971.07, 1971.07, 
1971.07, 1971.07, 1971.07, 
1516.33, 1516.33, 1516.33, 
1516.33, 1516.33, 1516.33, 
1516.33, 1516.33, 1516.33, 
-1064.35, -1064.35, -1064.35, 
-1064.35, -1064.35, -1064.35, 
-1064.35, -1064.35, -1064.35, 
1781.71, 1781.71, 1781.71, 
1781.71, 1781.71, 1781.71, 
1781.71, 1781.71, 1781.71, 
2993.36, 2993.36, 2993.36, 
2993.36, 2993.36, 2993.36, 
2993.36, 2993.36, 2993.36, 
3996.5, 3996.5, 3996.5, 
3996.5, 3996.5, 3996.5, 
3996.5, 3996.5, 3996.5, 
-1530.74, -1530.74, -1530.74, 
-1530.74, -1530.74, -1530.74, 
-1530.74, -1530.74, -1530.74, 
1829.16, 1829.16, 1829.16, 
1829.16, 1829.16, 1829.16, 
1829.16, 1829.16, 1829.16, 
5984.6, 5984.6, 5984.6, 
5984.6, 5984.6, 5984.6, 
5984.6, 5984.6, 5984.6, 
6605.01, 6605.01, 6605.01, 
6605.01, 6605.01, 6605.01, 
6605.01, 6605.01, 6605.01, 
-7648.76, -7648.76, -7648.76, 
-7648.76, -7648.76, -7648.76, 
-7648.76, -7648.76, -7648.76, 
2383.34, 2383.34, 2383.34, 
2383.34, 2383.34, 2383.34, 
2383.34, 2383.34, 2383.34, 
2565.82, 2565.82, 2565.82, 
2565.82, 2565.82, 2565.82, 
2565.82, 2565.82, 2565.82, 
2829.95, 2829.95, 2829.95, 
2829.95, 2829.95, 2829.95, 
2829.95, 2829.95, 2829.95, 
720.161, 720.161, 720.161, 
720.161, 720.161, 720.161, 
720.161, 720.161, 720.161, 
2229.79, 2229.79, 2229.79, 
2229.79, 2229.79, 2229.79, 
2229.79, 2229.79, 2229.79, 
130.241, 130.241, 130.24, 
130.241, 130.241, 130.241, 
130.241, 130.241, 130.24, 
2746.31, 2746.31, 2746.31, 
2746.31, 2746.31, 2746.31, 
2746.31, 2746.31, 2746.31, 
531.986, 531.986, 531.986, 
531.986, 531.986, 531.986, 
531.986, 531.986, 531.986, 
2184.07, 2184.07, 2184.07, 
2184.07, 2184.07, 2184.07, 
2184.07, 2184.07, 2184.07, 
720.758, 720.758, 720.758, 
720.758, 720.758, 720.758, 
720.758, 720.758, 720.758, 
3123.11, 3123.11, 3123.11, 
3123.11, 3123.11, 3123.11, 
3123.11, 3123.11, 3123.11, 
779.997, 779.997, 779.997, 
779.997, 779.997, 779.996, 
779.997, 779.997, 779.997, 
2953.98, 2953.98, 2953.98, 
2953.98, 2953.98, 2953.98, 
2953.98, 2953.98, 2953.98, 
334.257, 334.257, 334.256, 
334.257, 334.257, 334.257, 
334.257, 334.257, 334.256, 
2924.44, 2924.44, 2924.44, 
2924.44, 2924.44, 2924.44, 
2924.44, 2924.44, 2924.44, 
428.701, 428.701, 428.701, 
428.701, 428.701, 428.701, 
428.701, 428.701, 428.701, 
2689.07, 2689.07, 2689.07, 
2689.07, 2689.07, 2689.07, 
2689.07, 2689.07, 2689.07, 
1375.91, 1375.91, 1375.91, 
1375.91, 1375.91, 1375.91, 
1375.91, 1375.91, 1375.91, 
2752.42, 2752.42, 2752.42, 
2752.42, 2752.42, 2752.42, 
2752.42, 2752.42, 2752.42, 
1152.4, 1152.4, 1152.4, 
1152.4, 1152.4, 1152.4, 
1152.4, 1152.4, 1152.4, 
2915.49, 2915.49, 2915.49, 
2915.49, 2915.49, 2915.49, 
2915.49, 2915.49, 2915.49, 
1352.55, 1352.55, 1352.55, 
1352.55, 1352.55, 1352.55, 
1352.55, 1352.55, 1352.55, 
3051.95, 3051.95, 3051.95, 
3051.95, 3051.95, 3051.95, 
3051.95, 3051.95, 3051.95, 
-185.495, -185.495, -185.494, 
-185.495, -185.495, -185.495, 
-185.495, -185.495, -185.495, 
3203.19, 3203.19, 3203.19, 
3203.19, 3203.19, 3203.19, 
3203.19, 3203.19, 3203.19, 
-227.907, -227.907, -227.907, 
-227.907, -227.907, -227.907, 
-227.907, -227.907, -227.907, 
2711.38, 2711.38, 2711.38, 
2711.38, 2711.38, 2711.38, 
2711.38, 2711.38, 2711.38, 
4894.01, 4894.01, 4894, 
4894.01, 4894.01, 4894.01, 
4894.01, 4894.01, 4894.01, 
3249.09, 3249.09, 3249.09, 
3249.09, 3249.09, 3249.09, 
3249.09, 3249.09, 3249.09, 
-2408.33, -2408.33, -2408.33, 
-2408.33, -2408.33, -2408.33, 
-2408.33, -2408.33, -2408.33, 
2678.76, 2678.76, 2678.76, 
2678.76, 2678.76, 2678.76, 
2678.76, 2678.76, 2678.76, 
2964.97, 2964.97, 2964.97, 
2964.97, 2964.97, 2964.97, 
2964.97, 2964.97, 2964.97, 
3184.04, 3184.04, 3184.04, 
3184.04, 3184.04, 3184.04, 
3184.04, 3184.04, 3184.04, 
3835.19, 3835.19, 3835.19, 
3835.19, 3835.19, 3835.19, 
3835.19, 3835.19, 3835.19, 
3345.42, 3345.42, 3345.42, 
3345.42, 3345.42, 3345.42, 
3345.42, 3345.42, 3345.42, 
-1590.98, -1590.98, -1590.98, 
-1590.98, -1590.98, -1590.98, 
-1590.98, -1590.98, -1590.98, 
6612.35, 6612.35, 6612.35, 
6612.35, 6612.35, 6612.35, 
6612.35, 6612.35, 6612.35, 
1126.35, 1126.35, 1126.35, 
1126.35, 1126.35, 1126.35, 
1126.35, 1126.35, 1126.35, 
-7585.69, -7585.69, -7585.69, 
-7585.69, -7585.69, -7585.69, 
-7585.69, -7585.69, -7585.69, 
702.32, 702.32, 702.32, 
702.32, 702.32, 702.32, 
702.32, 702.32, 702.32, 
6462.8, 6462.8, 6462.8, 
6462.8, 6462.8, 6462.8, 
6462.8, 6462.8, 6462.8, 
26305.5, 26305.5, 26305.5, 
26305.5, 26305.5, 26305.5, 
26305.5, 26305.5, 26305.5, 
9761.39, 9761.39, 9761.39, 
9761.39, 9761.39, 9761.39, 
9761.39, 9761.39, 9761.39, 
4092.78, 4092.78, 4092.78, 
4092.78, 4092.78, 4092.78, 
4092.78, 4092.78, 4092.78, 
5277.53, 5277.53, 5277.53, 
5277.53, 5277.53, 5277.53, 
5277.53, 5277.53, 5277.53, 
629.216, 629.216, 629.216, 
629.216, 629.216, 629.216, 
629.216, 629.216, 629.216, 
3658.89, 3658.89, 3658.89, 
3658.89, 3658.89, 3658.89, 
3658.89, 3658.89, 3658.89, 
1697.31, 1697.31, 1697.31, 
1697.31, 1697.31, 1697.31, 
1697.31, 1697.31, 1697.31, 
1301.97, 1301.97, 1301.97, 
1301.97, 1301.97, 1301.97, 
1301.97, 1301.97, 1301.97, 
1437.91, 1437.91, 1437.91, 
1437.91, 1437.91, 1437.91, 
1437.91, 1437.91, 1437.91, 
1730.97, 1730.97, 1730.97, 
1730.97, 1730.97, 1730.97, 
1730.97, 1730.97, 1730.97, 
1250.54, 1250.54, 1250.54, 
1250.54, 1250.54, 1250.54, 
1250.54, 1250.54, 1250.54, 
4164.68, 4164.68, 4164.68, 
4164.68, 4164.68, 4164.68, 
4164.68, 4164.68, 4164.68, 
1318.29, 1318.29, 1318.29, 
1318.29, 1318.29, 1318.29, 
1318.29, 1318.29, 1318.29, 
1943.3, 1943.3, 1943.3, 
1943.3, 1943.3, 1943.3, 
1943.3, 1943.3, 1943.3, 
2799.2, 2799.2, 2799.2, 
2799.2, 2799.2, 2799.2, 
2799.2, 2799.2, 2799.2, 
2551.55, 2551.55, 2551.55, 
2551.55, 2551.55, 2551.55, 
2551.55, 2551.55, 2551.55, 
1476.2, 1476.2, 1476.2, 
1476.2, 1476.2, 1476.2, 
1476.2, 1476.2, 1476.2, 
674.12, 674.12, 674.12, 
674.12, 674.12, 674.12, 
674.12, 674.12, 674.12, 
7964.61, 7964.61, 7964.61, 
7964.61, 7964.61, 7964.61, 
7964.61, 7964.61, 7964.61, 
5778.87, 5778.87, 5778.86, 
5778.87, 5778.87, 5778.87, 
5778.87, 5778.87, 5778.86, 
5130.77, 5130.77, 5130.77, 
5130.77, 5130.77, 5130.77, 
5130.77, 5130.77, 5130.77, 
2886.76, 2886.76, 2886.76, 
2886.76, 2886.76, 2886.76, 
2886.76, 2886.76, 2886.76, 
3418.34, 3418.34, 3418.34, 
3418.34, 3418.34, 3418.34, 
3418.34, 3418.34, 3418.34, 
-1639.59, -1639.59, -1639.59, 
-1639.59, -1639.59, -1639.59, 
-1639.59, -1639.59, -1639.59, 
1470.68, 1470.68, 1470.68, 
1470.68, 1470.68, 1470.68, 
1470.68, 1470.68, 1470.68, 
-7543.11, -7543.11, -7543.11, 
-7543.11, -7543.11, -7543.11, 
-7543.11, -7543.11, -7543.11, 
6572.87, 6572.87, 6572.87, 
6572.87, 6572.87, 6572.87, 
6572.87, 6572.87, 6572.87, 
5079.62, 5079.62, 5079.62, 
5079.62, 5079.62, 5079.62, 
5079.62, 5079.62, 5079.62, 
5829.07, 5829.07, 5829.07, 
5829.07, 5829.07, 5829.07, 
5829.07, 5829.07, 5829.07, 
-99.7539, -99.7539, -99.7537, 
-99.7539, -99.7539, -99.7538, 
-99.7539, -99.7539, -99.7538, 
2037.19, 2037.19, 2037.19, 
2037.19, 2037.19, 2037.19, 
2037.19, 2037.19, 2037.19, 
1108.2, 1108.2, 1108.2, 
1108.2, 1108.2, 1108.2, 
1108.2, 1108.2, 1108.2, 
182.859, 182.859, 182.858, 
182.859, 182.859, 182.859, 
182.859, 182.859, 182.859, 
821.093, 821.093, 821.092, 
821.093, 821.093, 821.093, 
821.093, 821.093, 821.093, 
487.32, 487.32, 487.321, 
487.32, 487.32, 487.32, 
487.32, 487.32, 487.32, 
665.317, 665.317, 665.318, 
665.317, 665.317, 665.318, 
665.317, 665.317, 665.318, 
536.327, 536.327, 536.325, 
536.327, 536.327, 536.326, 
536.327, 536.327, 536.327, 
495.934, 495.934, 495.934, 
495.934, 495.934, 495.934, 
495.934, 495.934, 495.934, 
1071.53, 1071.53, 1071.53, 
1071.53, 1071.53, 1071.53, 
1071.53, 1071.53, 1071.53, 
745.474, 745.474, 745.473, 
745.474, 745.474, 745.474, 
745.474, 745.474, 745.474, 
1647.68, 1647.68, 1647.68, 
1647.68, 1647.68, 1647.68, 
1647.68, 1647.68, 1647.68, 
-140.58, -140.58, -140.579, 
-140.58, -140.58, -140.579, 
-140.58, -140.58, -140.579, 
-258.846, -258.846, -258.846, 
-258.846, -258.846, -258.846, 
-258.846, -258.846, -258.846, 
4845.24, 4845.24, 4845.24, 
4845.24, 4845.24, 4845.24, 
4845.24, 4845.24, 4845.24, 
-2380.96, -2380.96, -2380.96, 
-2380.96, -2380.96, -2380.96, 
-2380.96, -2380.96, -2380.96, 
512.953, 512.953, 512.954, 
512.953, 512.953, 512.953, 
512.953, 512.953, 512.953, 
7938.8, 7938.8, 7938.79, 
7938.8, 7938.8, 7938.8, 
7938.8, 7938.8, 7938.8, 
713.046, 713.046, 713.046, 
713.046, 713.046, 713.046, 
713.046, 713.046, 713.046, 
1500.36, 1500.36, 1500.36, 
1500.36, 1500.36, 1500.36, 
1500.36, 1500.36, 1500.36, 
2491.97, 2491.97, 2491.97, 
2491.97, 2491.97, 2491.97, 
2491.97, 2491.97, 2491.97, 
2912.55, 2912.55, 2912.55, 
2912.55, 2912.55, 2912.55, 
2912.55, 2912.55, 2912.55, 
1817.17, 1817.17, 1817.17, 
1817.17, 1817.17, 1817.17, 
1817.17, 1817.17, 1817.17, 
1255.36, 1255.36, 1255.36, 
1255.36, 1255.36, 1255.36, 
1255.36, 1255.36, 1255.36, 
1405.37, 1405.37, 1405.37, 
1405.37, 1405.37, 1405.37, 
1405.37, 1405.37, 1405.37, 
1854.3, 1854.3, 1854.3, 
1854.3, 1854.3, 1854.3, 
1854.3, 1854.3, 1854.3, 
1522.88, 1522.88, 1522.88, 
1522.88, 1522.88, 1522.88, 
1522.88, 1522.88, 1522.88, 
1088.91, 1088.91, 1088.91, 
1088.91, 1088.91, 1088.91, 
1088.91, 1088.91, 1088.91, 
1841.65, 1841.65, 1841.65, 
1841.65, 1841.65, 1841.65, 
1841.65, 1841.65, 1841.65, 
3505.41, 3505.41, 3505.41, 
3505.41, 3505.41, 3505.41, 
3505.41, 3505.41, 3505.41, 
383.164, 383.164, 383.163, 
383.164, 383.164, 383.164, 
383.164, 383.164, 383.164, 
5408.97, 5408.97, 5408.97, 
5408.97, 5408.97, 5408.97, 
5408.97, 5408.97, 5408.97, 
3916.09, 3916.09, 3916.09, 
3916.09, 3916.09, 3916.09, 
3916.09, 3916.09, 3916.09, 
9896.59, 9896.59, 9896.59, 
9896.59, 9896.59, 9896.59, 
9896.59, 9896.59, 9896.59, 
26241.2, 26241.2, 26241.2, 
26241.2, 26241.2, 26241.2, 
26241.2, 26241.2, 26241.2, 
2913.2, 2913.2, 2913.2, 
2913.2, 2913.2, 2913.2, 
2913.2, 2913.2, 2913.2, 
3288.54, 3288.54, 3288.54, 
3288.54, 3288.54, 3288.54, 
3288.54, 3288.54, 3288.54, 
-1485.84, -1485.84, -1485.84, 
-1485.84, -1485.84, -1485.84, 
-1485.84, -1485.84, -1485.84, 
2062.19, 2062.19, 2062.2, 
2062.19, 2062.19, 2062.2, 
2062.19, 2062.19, 2062.19, 
-7652.49, -7652.49, -7652.49, 
-7652.49, -7652.49, -7652.49, 
-7652.49, -7652.49, -7652.49, 
6547.31, 6547.31, 6547.31, 
6547.31, 6547.31, 6547.31, 
6547.31, 6547.31, 6547.31, 
26314.3, 26314.3, 26314.3, 
26314.3, 26314.3, 26314.3, 
26314.3, 26314.3, 26314.3, 
9865.62, 9865.62, 9865.62, 
9865.62, 9865.62, 9865.62, 
9865.62, 9865.62, 9865.62, 
4079.33, 4079.33, 4079.33, 
4079.33, 4079.33, 4079.33, 
4079.33, 4079.33, 4079.33, 
5108.19, 5108.19, 5108.19, 
5108.19, 5108.19, 5108.19, 
5108.19, 5108.19, 5108.19, 
925.059, 925.059, 925.059, 
925.059, 925.059, 925.059, 
925.059, 925.059, 925.059, 
1317.36, 1317.36, 1317.36, 
1317.36, 1317.36, 1317.36, 
1317.36, 1317.36, 1317.36, 
1365.8, 1365.8, 1365.79, 
1365.8, 1365.8, 1365.79, 
1365.8, 1365.8, 1365.8, 
2047.55, 2047.55, 2047.55, 
2047.55, 2047.55, 2047.55, 
2047.55, 2047.55, 2047.55, 
1382.84, 1382.84, 1382.84, 
1382.84, 1382.84, 1382.84, 
1382.84, 1382.84, 1382.84, 
1606.15, 1606.15, 1606.15, 
1606.15, 1606.15, 1606.15, 
1606.15, 1606.15, 1606.15, 
1279.21, 1279.21, 1279.21, 
1279.21, 1279.21, 1279.21, 
1279.21, 1279.21, 1279.21, 
1428.16, 1428.16, 1428.16, 
1428.16, 1428.16, 1428.16, 
1428.16, 1428.16, 1428.16, 
1893.45, 1893.45, 1893.45, 
1893.45, 1893.45, 1893.45, 
1893.45, 1893.45, 1893.45, 
3100.42, 3100.42, 3100.42, 
3100.42, 3100.42, 3100.42, 
3100.42, 3100.42, 3100.42, 
2158.64, 2158.64, 2158.64, 
2158.64, 2158.64, 2158.64, 
2158.64, 2158.64, 2158.64, 
786.876, 786.876, 786.876, 
786.876, 786.876, 786.876, 
786.876, 786.876, 786.876, 
1623.33, 1623.33, 1623.34, 
1623.33, 1623.33, 1623.33, 
1623.33, 1623.33, 1623.33, 
7974.29, 7974.29, 7974.29, 
7974.29, 7974.29, 7974.29, 
7974.29, 7974.29, 7974.29, 
5713.03, 5713.03, 5713.03, 
5713.03, 5713.03, 5713.03, 
5713.03, 5713.03, 5713.03, 
5077.44, 5077.44, 5077.44, 
5077.44, 5077.44, 5077.44, 
5077.44, 5077.44, 5077.44, 
1338.68, 1338.68, 1338.68, 
1338.68, 1338.68, 1338.68, 
1338.68, 1338.68, 1338.68, 
4522.32, 4522.32, 4522.32, 
4522.32, 4522.32, 4522.32, 
4522.32, 4522.32, 4522.32, 
4471.7, 4471.7, 4471.7, 
4471.7, 4471.7, 4471.7, 
4471.7, 4471.7, 4471.7, 
1338.64, 1338.64, 1338.64, 
1338.64, 1338.64, 1338.64, 
1338.64, 1338.64, 1338.64, 
1399.8, 1399.8, 1399.8, 
1399.8, 1399.8, 1399.8, 
1399.8, 1399.8, 1399.8, 
4657.97, 4657.97, 4657.97, 
4657.97, 4657.97, 4657.97, 
4657.97, 4657.97, 4657.97, 
-246.365, -246.365, -246.365, 
-246.365, -246.365, -246.365, 
-246.365, -246.365, -246.365, 
-1329.93, -1329.93, -1329.93, 
-1329.93, -1329.93, -1329.93, 
-1329.93, -1329.93, -1329.93, 
651.433, 651.433, 651.433, 
651.433, 651.433, 651.433, 
651.433, 651.433, 651.433, 
-1866.65, -1866.65, -1866.65, 
-1866.65, -1866.65, -1866.65, 
-1866.65, -1866.65, -1866.65, 
-514.268, -514.268, -514.268, 
-514.268, -514.268, -514.268, 
-514.268, -514.268, -514.268, 
-170.713, -170.713, -170.713, 
-170.713, -170.713, -170.713, 
-170.713, -170.713, -170.713, 
899.038, 899.038, 899.038, 
899.038, 899.038, 899.038, 
899.038, 899.038, 899.038, 
-452.427, -452.427, -452.427, 
-452.427, -452.427, -452.427, 
-452.427, -452.427, -452.427, 
4301.71, 4301.71, 4301.71, 
4301.71, 4301.71, 4301.71, 
4301.71, 4301.71, 4301.71, 
-292.751, -292.751, -292.751, 
-292.751, -292.751, -292.751, 
-292.751, -292.751, -292.751, 
-1564.33, -1564.33, -1564.33, 
-1564.33, -1564.33, -1564.33, 
-1564.33, -1564.33, -1564.33, 
-85.1849, -85.1849, -85.1849, 
-85.1849, -85.1849, -85.1849, 
-85.1849, -85.1849, -85.1849, 
-1195.69, -1195.69, -1195.69, 
-1195.69, -1195.69, -1195.69, 
-1195.69, -1195.69, -1195.69, 
4061.53, 4061.53, 4061.53, 
4061.53, 4061.53, 4061.53, 
4061.53, 4061.53, 4061.53, 
-421.901, -421.901, -421.901, 
-421.901, -421.901, -421.901, 
-421.901, -421.901, -421.901, 
3200.72, 3200.72, 3200.72, 
3200.72, 3200.72, 3200.72, 
3200.72, 3200.72, 3200.72, 
1562.18, 1562.18, 1562.18, 
1562.18, 1562.18, 1562.18, 
1562.18, 1562.18, 1562.18, 
4390.53, 4390.53, 4390.53, 
4390.53, 4390.53, 4390.53, 
4390.53, 4390.53, 4390.53, 
332.74, 332.74, 332.74, 
332.74, 332.74, 332.74, 
332.74, 332.74, 332.74, 
-292.141, -292.141, -292.141, 
-292.141, -292.141, -292.141, 
-292.141, -292.141, -292.141, 
-1366.53, -1366.53, -1366.53, 
-1366.53, -1366.53, -1366.53, 
-1366.53, -1366.53, -1366.53, 
557.973, 557.973, 557.973, 
557.973, 557.973, 557.973, 
557.973, 557.973, 557.973, 
-1893.08, -1893.08, -1893.08, 
-1893.08, -1893.08, -1893.08, 
-1893.08, -1893.08, -1893.08, 
-474.74, -474.74, -474.74, 
-474.74, -474.74, -474.74, 
-474.74, -474.74, -474.74, 
-128.952, -128.952, -128.952, 
-128.952, -128.952, -128.952, 
-128.952, -128.952, -128.952, 
696.882, 696.882, 696.882, 
696.882, 696.882, 696.882, 
696.882, 696.882, 696.882, 
-520.546, -520.546, -520.546, 
